DATE,TIME,SCP,HUM,PM1,PM2.5,PM10,PRES,TC
7/11/2018,19:34,SCP3,38.06640625,22.20999908,24.76999855,24.90999985,101575.8672,24.45999908
7/11/2018,19:46,SCP3,38.52050781,19.46999931,21.25,21.59000015,101567.2891,24.43000031
7/11/2018,19:59,SCP3,38.75195313,20.21999931,22.03999901,22.23999977,101570.3281,24.42000008
7/11/2018,20:12,SCP3,38.40820313,19.61999893,21.78999901,21.86999893,101577.2656,24.40999985
7/11/2018,20:24,SCP3,38.54882813,18.22999954,20.37999916,20.47999954,101563.9531,24.39999962
7/11/2018,20:37,SCP3,38.5390625,19.71999931,21.94999886,22.11999893,101550.375,24.40999985
7/11/2018,20:50,SCP3,38.26757813,18.55999947,20.31999969,20.44999886,101564.2344,24.54999924
7/11/2018,21:03,SCP3,38.2109375,17.77000046,19.77000046,19.92000008,101581.1406,24.47999954
7/11/2018,21:15,SCP3,38.78320313,17.44999886,19.21999931,19.26000023,101583.9141,24.43000031
7/11/2018,21:28,SCP3,38.10449219,17.98999977,19.97999954,20.38999939,101581.4141,24.42000008
7/11/2018,21:41,SCP3,38.609375,14.56999969,16.10000038,16.13999939,101576.1484,24.39999962
7/11/2018,21:54,SCP3,38.49707031,15.19999981,17.01000023,17.06999969,101581.6875,24.39999962
7/11/2018,22:06,SCP3,38.640625,15.27999973,17.21999931,17.27999878,101567.8281,24.39999962
7/11/2018,22:19,SCP3,38.52148438,16.23999977,18,18.3599987,101565.3281,24.43000031
7/11/2018,22:32,SCP3,38.18652344,14.19999981,15.63000011,16.6099987,101572.8125,24.53000069
7/11/2018,22:45,SCP3,37.82421875,13.46000004,14.97999954,15.03999996,101561.1719,24.45000076
7/11/2018,22:57,SCP3,37.32421875,14.14999962,15.63000011,15.75,101565.0625,24.40999985
7/11/2018,23:10,SCP3,37.11914063,13.71000004,15.50999928,15.90999985,101553.7188,24.37999916
7/11/2018,23:23,SCP3,35.85644531,14.97999954,16.78999901,16.82999992,101521.5625,24.51000023
7/11/2018,23:35,SCP3,35.77929688,16.82999992,18.95999908,19.13999939,101564.25,24.44000053
7/11/2018,23:48,SCP3,35.64355469,14.10999966,16.09000015,16.56999969,101575.5781,24.38999939
8/11/2018,0:01,SCP3,35.51367188,14.72999954,16.81999969,17.18000031,101562.2969,24.39999962
8/11/2018,0:14,SCP3,35.34863281,14.25999928,16.12999916,16.27000046,101560.625,24.48999977
8/11/2018,0:26,SCP3,35.29003906,16.15999985,18.44999886,18.69999886,101550.9375,24.40999985
8/11/2018,0:39,SCP3,35.2890625,15.88000011,18.17000008,18.65999985,101532.3672,24.37000084
8/11/2018,0:52,SCP3,34.1640625,13.88999939,16.02000046,16.19000053,101527.1016,24.51000023
8/11/2018,1:05,SCP3,34.53515625,14.63999939,16.63999939,16.78999901,101521,24.44000053
8/11/2018,1:17,SCP3,34.48046875,14.88000011,16.69000053,19.48999977,101506.3125,24.38999939
8/11/2018,1:30,SCP3,33.88867188,14.27999973,16.07999992,16.14999962,101507.4375,24.46999931
8/11/2018,1:43,SCP3,34.35253906,14.64999962,16.27999878,16.32999992,101490.25,24.45999908
8/11/2018,1:55,SCP3,34.16503906,14.75,16.42000008,16.45999908,101483.3438,24.37999916
8/11/2018,2:08,SCP3,34.10839844,14.57999992,16.1099987,16.44999886,101469.4766,24.44000053
8/11/2018,2:21,SCP3,33.92773438,13.47999954,14.7699995,14.80999947,101471.6953,24.45000076
8/11/2018,2:34,SCP3,34.05371094,12.09999943,13.56999969,13.60999966,101465.875,24.37999916
8/11/2018,2:46,SCP3,33.47949219,12.05000019,13.5,13.54999924,101469.75,24.40999985
8/11/2018,2:59,SCP3,33.61328125,13.55999947,14.97999954,15.02999973,101472.8125,24.44000053
8/11/2018,3:12,SCP3,33.74023438,12.47999954,13.81999969,13.84000015,101465.3438,24.35000038
8/11/2018,3:25,SCP3,33.20605469,11.90999985,13.13999939,14.14999962,101450.3594,24.42000008
8/11/2018,3:37,SCP3,33.67285156,10.63999939,12.09999943,12.50999928,101443.4219,24.44000053
8/11/2018,3:50,SCP3,33.79785156,10.71000004,12.07999992,13.42999935,101461.4531,24.36000061
8/11/2018,4:03,SCP3,33.49023438,10.22999954,11.30999947,11.32999992,101455.3516,24.44000053
8/11/2018,4:15,SCP3,33.23632813,11.59000015,12.72999954,12.73999977,101453.125,24.40999985
8/11/2018,4:28,SCP3,33.20117188,10.21000004,11.30000019,11.31999969,101458.4219,24.34000015
8/11/2018,4:41,SCP3,32.86425781,9.479999542,10.43999958,10.44999981,101465.3125,24.45999908
8/11/2018,4:54,SCP3,33.09277344,11.64999962,12.92999935,13.13000011,101460.0625,24.38999939
8/11/2018,5:06,SCP3,33.17871094,11.13999939,12.42999935,12.59999943,101459.8125,24.30999947
8/11/2018,5:19,SCP3,32.39648438,13.14999962,14.59999943,14.65999985,101462.0078,24.44000053
8/11/2018,5:32,SCP3,32.796875,13,14.36999989,14.47999954,101466.1563,24.35000038
8/11/2018,5:45,SCP3,32.91992188,12.25999928,13.59000015,13.71000004,101460.3359,24.37000084
8/11/2018,5:57,SCP3,32.86230469,12.13999939,13.23999977,13.2699995,101470.875,24.40999985
8/11/2018,6:10,SCP3,32.36914063,14.06999969,15.75999928,15.88999939,101460.3516,24.31999969
8/11/2018,6:23,SCP3,32.09277344,13.09999943,15.00999928,15.14999962,101473.0938,24.43000031
8/11/2018,6:35,SCP3,32.42285156,14.13000011,15.98999977,16.02000046,101482.2266,24.37999916
8/11/2018,6:48,SCP3,32.59082031,15.23999977,17.17000008,17.21999931,101498.2891,24.30999947
8/11/2018,7:01,SCP3,32.31542969,14.43999958,16.12999916,16.22999954,101500.7969,24.43000031
8/11/2018,7:14,SCP3,32.58398438,15.0199995,16.69000053,16.79999924,101502.1719,24.35000038
8/11/2018,7:26,SCP3,32.99414063,13.07999992,14.72999954,14.77999973,101515.2188,24.29999924
8/11/2018,7:39,SCP3,32.34375,14.75999928,16.79999924,16.94000053,101511.3125,24.42000008
8/11/2018,7:52,SCP3,32.10742188,18.68000031,20.78999901,20.92000008,101532.1016,24.32999992
8/11/2018,8:05,SCP3,31.90332031,16.26000023,18.26000023,18.57999992,101535.9844,24.31999969
8/11/2018,8:17,SCP3,32.62695313,19.35000038,21.84000015,22.20999908,101539.2891,24.38999939
8/11/2018,8:30,SCP3,32.61230469,23.23999977,25.8599987,25.94999886,101547.3438,24.30999947
8/11/2018,8:43,SCP3,31.93847656,26.73999977,30,30.25,101575.3047,24.39999962
8/11/2018,8:55,SCP3,31.97753906,25.55999947,28.63999939,28.69999886,101556.4844,24.37000084
8/11/2018,9:08,SCP3,32.49707031,27.55999947,30.89999962,33.64999771,101558.9688,24.29000092
8/11/2018,9:21,SCP3,32.02148438,24.93000031,28.05999947,29.47999954,101561.1797,24.42000008
8/11/2018,9:34,SCP3,32.19628906,29.8599987,33.11999893,33.20999908,101553.4219,24.31999969
8/11/2018,9:46,SCP3,32.07714844,30.13999939,33.14999771,33.20999908,101548.7188,24.35000038
8/11/2018,9:59,SCP3,32.20019531,32.11000061,35.79000092,35.88999939,101540.6719,24.37000084
8/11/2018,10:12,SCP3,32.36621094,39.13999939,45.0399971,45.55999756,101549.5391,24.29999924
8/11/2018,10:25,SCP3,31.67675781,45.20000076,52.18999863,52.80999756,101556.4844,24.42000008
8/11/2018,10:37,SCP3,31.90332031,46.15999985,53.25999832,53.52999878,101575.5781,24.34000015
8/11/2018,10:50,SCP3,31.59863281,43.07999802,50.11999893,50.29999924,101568.6563,24.30999947
8/11/2018,11:03,SCP3,31.25097656,44.59000015,51.84999847,53.25999832,101563.1406,24.39999962
8/11/2018,11:15,SCP3,31.76074219,37.22999954,43.21999741,43.66999817,101545.375,24.30999947
8/11/2018,11:28,SCP3,31.34179688,37.46999741,42.96999741,43.25999832,101534.5938,24.39999962
8/11/2018,11:41,SCP3,31.17675781,37.18000031,41.68000031,42.12999725,101529.8672,24.36000061
8/11/2018,11:54,SCP3,31.59570313,31.84000015,35.93000031,36.04000092,101515.4922,24.29000092
8/11/2018,12:06,SCP3,31.40136719,36.54000092,41.48999786,42.11999893,101527.3906,24.38999939
8/11/2018,12:19,SCP3,31.52636719,35.20999908,39.59000015,39.70999908,101499.4063,24.30999947
8/11/2018,12:32,SCP3,31.64355469,31.75,35.73999786,36,101494.4219,24.37999916
8/11/2018,12:45,SCP3,31.46972656,32.63000107,36.25999832,36.5,101466.1563,24.35000038
8/11/2018,12:57,SCP3,31.57617188,30.28999901,33.80999756,33.86999893,101475.0234,24.28000069
8/11/2018,13:10,SCP3,31.64453125,27.59999847,30.73999977,30.81999969,101459.7891,24.39999962
8/11/2018,13:23,SCP3,31.51757813,27.90999985,30.64999962,30.69999886,101461.1953,24.30999947
8/11/2018,13:35,SCP3,31.60449219,31.09999847,34.68999863,35.02000046,101440.1328,24.27000046
8/11/2018,13:48,SCP3,31.37109375,29.62999916,33.02999878,33.09999847,101435.125,24.38999939
8/11/2018,14:01,SCP3,31.43457031,33.52000046,37.21999741,37.61000061,101419.3516,24.29000092
8/11/2018,14:14,SCP3,31.6796875,35.90999985,40.09999847,40.5,101409.1094,24.30999947
8/11/2018,14:26,SCP3,31.65332031,33.40999985,37.09000015,37.15999985,101410.2031,24.37999916
8/11/2018,14:39,SCP3,31.70800781,31.29999924,34.88000107,34.98999786,101411.0391,24.28000069
8/11/2018,14:52,SCP3,31.71386719,32.77000046,36.43999863,36.75999832,101402.4375,24.36000061
8/11/2018,15:05,SCP3,31.71386719,32.56999969,35.70999908,36.29999924,101402.1641,24.37000084
8/11/2018,15:17,SCP3,31.83984375,29.34000015,32.43000031,32.52000046,101394.4219,24.29000092
8/11/2018,15:30,SCP3,31.5546875,29.26999855,32.11000061,32.18000031,101398.8359,24.40999985
8/11/2018,15:43,SCP3,31.68164063,30.77999878,33.63000107,33.79000092,101388.5938,24.34000015
8/11/2018,15:55,SCP3,31.97070313,28.26000023,30.95999908,31.01000023,101393.6094,24.28000069
8/11/2018,16:08,SCP3,31.64648438,25.22999954,27.65999985,27.80999947,101387.4844,24.42000008
8/11/2018,16:21,SCP3,31.41796875,23.18999863,25.6099987,25.76000023,101385.2813,24.32999992
8/11/2018,16:34,SCP3,31.55078125,21.72999954,24.18000031,24.25,101394.125,24.36000061
8/11/2018,16:46,SCP3,31.51269531,20.71999931,23.07999992,23.13999939,101374.1875,24.38999939
8/11/2018,16:59,SCP3,31.59863281,18.96999931,21.06999969,21.18999863,101411.6094,24.31999969
8/11/2018,17:12,SCP3,31.66699219,19.95999908,22.1099987,22.44999886,101410.1797,24.43000031
8/11/2018,17:25,SCP3,31.6015625,18.48999977,20.57999992,20.71999931,101420.75,24.35000038
8/11/2018,17:37,SCP3,31.55175781,19.29999924,22.18999863,23.54999924,101444.8281,24.37000084
8/11/2018,17:50,SCP3,31.52539063,20.42000008,23.62999916,24.5,101430.6875,24.42000008
8/11/2018,18:03,SCP3,31.79199219,21.97999954,25.64999962,26.26999855,101416.5625,24.34000015
8/11/2018,18:15,SCP3,31.48535156,20.27999878,23.26999855,23.6099987,101431.25,24.45000076
8/11/2018,18:28,SCP3,31.70703125,20.05999947,23.18999863,23.47999954,101438.4688,24.40999985
8/11/2018,18:41,SCP3,31.50878906,20.65999985,24.36999893,24.92000008,101441.5,24.34000015
8/11/2018,18:54,SCP3,31.95410156,21.02000046,24.43000031,25.09000015,101474.7344,24.47999954
8/11/2018,19:06,SCP3,31.96875,23.26999855,27.28999901,27.79999924,101459.7891,24.40999985
8/11/2018,19:19,SCP3,31.79785156,22.04999924,26.43999863,27.76999855,101451.4766,24.40999985
8/11/2018,19:32,SCP3,31.83398438,26.14999962,29.96999931,30.4299984,101454.5234,24.47999954
8/11/2018,19:44,SCP3,31.87011719,25.23999977,29.53999901,30.09999847,101464.7813,24.43000031
8/11/2018,19:57,SCP3,32.01757813,26.1099987,30.26999855,30.92000008,101464.2109,24.52000046
8/11/2018,20:10,SCP3,32.00488281,33.43999863,38.04000092,38.61000061,101473.9219,24.48999977
8/11/2018,20:23,SCP3,32.31738281,33.59999847,38.07999802,39.64999771,101462.8125,24.43000031
8/11/2018,20:35,SCP3,32.75097656,32.77999878,36.90999985,41.71999741,101466.4375,24.44000053
8/11/2018,20:48,SCP3,32.54882813,34.48999786,38.34000015,38.79000092,101436.2031,24.56999969
8/11/2018,21:01,SCP3,32.65527344,36.93000031,41.79999924,42.18999863,101484.6953,24.51000023
8/11/2018,21:14,SCP3,33.3515625,35.91999817,40.45000076,40.57999802,101482.5,24.46999931
8/11/2018,21:26,SCP3,33.42285156,32.20000076,36.79000092,37.02999878,101492.4688,24.47999954
8/11/2018,21:39,SCP3,33.48339844,32.15999985,36.43999863,36.86000061,101491.3906,24.60000038
8/11/2018,21:52,SCP3,33.01269531,34.68000031,39.23999786,39.37999725,101487.75,24.54000092
8/11/2018,22:05,SCP3,33.74023438,33.50999832,37.68999863,37.91999817,101498.2734,24.52000046
8/11/2018,22:17,SCP3,33.55859375,30.6099987,34.31999969,35.48999786,101479.7188,24.52000046
8/11/2018,22:30,SCP3,33.25,31.59000015,35.40999985,35.48999786,101493.8516,24.60000038
8/11/2018,22:43,SCP3,33.55273438,31.97999954,36.21999741,36.36000061,101499.9375,24.57999992
8/11/2018,22:55,SCP3,33.78320313,28.73999977,32.46999741,33,101499.6563,24.53000069
8/11/2018,23:08,SCP3,33.85546875,28.65999985,32.65999985,33.11000061,101494.6719,24.56999969
8/11/2018,23:21,SCP3,33.84667969,29.40999985,33.71999741,35.00999832,101500.75,24.59000015
8/11/2018,23:34,SCP3,34.12597656,30.01999855,34.13000107,34.25999832,101464.1875,24.64999962
8/11/2018,23:46,SCP3,33.96875,30.38999939,34.23999786,34.63000107,101494.1563,24.59000015
8/11/2018,23:59,SCP3,34.04980469,35.70000076,40.47999954,40.98999786,101510.4844,24.61000061
9/11/2018,0:12,SCP3,34.25292969,38.95000076,44.00999832,44.20000076,101494.1563,24.59000015
9/11/2018,0:25,SCP3,34.44140625,38.65999985,44.11000061,46.86999893,101496.0469,24.67000008
9/11/2018,0:37,SCP3,34.77246094,42.09999847,47.56999969,47.70000076,101486.6406,24.63999939
9/11/2018,0:50,SCP3,34.64257813,42.95000076,48.97999954,49.25999832,101483.8594,24.64999962
9/11/2018,1:03,SCP3,34.87402344,45.68000031,51.46999741,51.61000061,101483.0547,24.64999962
9/11/2018,1:15,SCP3,35.24023438,52.38999939,58.77999878,59.09000015,101470.8516,24.65999985
9/11/2018,1:28,SCP3,34.92675781,54.37999725,61.36999893,61.62999725,101475.2734,24.65999985
9/11/2018,1:41,SCP3,34.90136719,57.19999695,64.51000214,64.79000092,101513.5078,24.73999977
9/11/2018,1:54,SCP3,35.09863281,57.19999695,64.34999847,64.58000183,101478.6094,24.69000053
9/11/2018,2:06,SCP3,35.16113281,55.43999863,62.30999756,62.48999786,101477.7656,24.68000031
9/11/2018,2:19,SCP3,35.22167969,57.93999863,64.79000092,65,101494.125,24.69000053
9/11/2018,2:32,SCP3,35.29296875,55.56999969,62.94999695,63.30999756,101461.7031,24.70000076
9/11/2018,2:45,SCP3,35.56835938,59.48999786,67.34999847,67.90999603,101462.2344,24.70999908
9/11/2018,2:57,SCP3,35.18847656,55.43999863,62.46999741,62.75,101462.2188,24.77000046
9/11/2018,3:10,SCP3,35.4296875,61.75999832,69.34999847,69.90000153,101460.8438,24.75
9/11/2018,3:23,SCP3,35.45800781,64.19999695,71.76999664,71.86999512,101460.0313,24.73999977
9/11/2018,3:35,SCP3,35.18554688,67.83999634,75.88999939,76.04999542,101447.8281,24.75
9/11/2018,3:48,SCP3,35.67089844,63.31999969,70.68000031,71.22000122,101442.5625,24.73999977
9/11/2018,4:01,SCP3,35.60058594,63.39999771,70.98999786,71.47999573,101462.8047,24.73999977
9/11/2018,4:14,SCP3,35.64648438,66.77999878,75.65999603,75.83999634,101455,24.79999924
9/11/2018,4:48,SCP3,34.65722656,64.45999908,71.68999481,71.83999634,101449.0703,25.12000084
9/11/2018,5:00,SCP3,35.31152344,65.33999634,73.55999756,73.69999695,101477.9219,25.06999969
9/11/2018,5:13,SCP3,35.17773438,64.25,72.45999908,75.22999573,101453.6094,24.88999939
9/11/2018,5:26,SCP3,35.51660156,61.39999771,68.59999847,69.01999664,101472.1875,24.81999969
9/11/2018,5:38,SCP3,35.41796875,57.05999756,65.43999481,65.65000153,101470.7969,24.85000038
9/11/2018,5:51,SCP3,35.12207031,57.05999756,64.25,64.48999786,101462.75,24.82999992
9/11/2018,6:04,SCP3,34.17773438,51.09000015,57.69999695,58.09999847,101463.3125,24.80999947
9/11/2018,6:17,SCP3,33.65136719,47.2899971,54.13999939,54.87999725,101466.0859,24.80999947
9/11/2018,6:29,SCP3,33.34863281,51.23999786,59.75999832,60.12999725,101468.5781,24.82999992
9/11/2018,6:42,SCP3,32.76953125,48.18999863,55.91999817,56.21999741,101469.7031,24.80999947
9/11/2018,6:55,SCP3,32.69921875,43.70000076,51.40999985,52.20999908,101478.0156,24.82999992
9/11/2018,7:08,SCP3,32.41503906,46.87999725,53.69999695,54.02000046,101481.625,24.81999969
9/11/2018,7:20,SCP3,32.33496094,44.21999741,50.77999878,51.40999985,101507.3906,24.81999969
9/11/2018,7:33,SCP3,33.40820313,51.88999939,58.56999969,61.18999863,101512.125,24.81999969
9/11/2018,7:46,SCP3,34.58007813,55.48999786,63.06999969,65.58999634,101530.1172,24.87999916
9/11/2018,7:58,SCP3,34.51074219,59.29999924,67.06999969,68.61999512,101534.5156,25.05999947
9/11/2018,8:11,SCP3,34.14746094,63.88999939,72.06999969,77.73999786,101532.0625,24.95000076
9/11/2018,8:24,SCP3,34.06445313,68.25,77.38999939,77.75999451,101533.7344,24.92000008
9/11/2018,8:37,SCP3,34.4765625,64.55999756,73.22999573,73.70999908,101549.5234,24.89999962
9/11/2018,8:49,SCP3,34.09179688,68,76.08000183,76.72000122,101556.1875,24.87999916
9/11/2018,9:02,SCP3,34.07421875,74.02999878,82.54999542,82.72000122,101561.9922,24.90999985
9/11/2018,9:15,SCP3,34.06542969,76.41999817,84.33999634,84.58999634,101552.5547,24.92000008
9/11/2018,9:28,SCP3,34.37792969,75.15000153,83.86000061,84.36999512,101546.4766,24.90999985
9/11/2018,9:40,SCP3,34.15429688,85.83000183,95.08999634,95.25999451,101534.5469,24.89999962
9/11/2018,9:53,SCP3,34.30273438,82.30999756,92.51999664,93.20999908,101542.875,24.86000061
9/11/2018,10:06,SCP3,34.34375,81.77999878,91.72000122,92.34999847,101550.0781,24.87000084
9/11/2018,10:18,SCP3,34.51269531,79.04999542,89.31999969,89.75,101558.3906,24.95000076
9/11/2018,10:31,SCP3,35.15039063,82.59999847,92.63999939,94.38999939,101557.2969,24.93000031
9/11/2018,10:44,SCP3,34.89453125,77.22000122,86.04000092,86.56999969,101547.2813,24.89999962
9/11/2018,10:57,SCP3,35.00585938,73.18999481,81.62999725,81.84999847,101553.9531,24.89999962
9/11/2018,11:09,SCP3,35.65917969,89.38999939,100.8699951,103.8600006,101543.4063,24.96999931
9/11/2018,11:22,SCP3,35.99511719,89.20999908,99.81999969,100.2299957,101538.3906,24.97999954
9/11/2018,11:35,SCP3,35.83105469,86.11000061,96.8299942,103.75,101531.4688,24.96999931
9/11/2018,12:14,SCP3,35.60839844,79.08000183,88.63999939,88.80999756,101500.1563,24.96999931
9/11/2018,12:27,SCP3,35.58691406,76.15000153,85.88999939,86.54000092,101487.3828,24.95000076
9/11/2018,12:39,SCP3,35.65820313,70.11000061,77.68999481,77.97000122,101472.4297,24.95999908
9/11/2018,12:52,SCP3,35.75,80.51999664,90.44999695,97.81999969,101470.4688,24.95000076
9/11/2018,13:05,SCP3,35.65234375,81.93000031,91.72000122,91.97999573,101459.0625,25.03000069
9/11/2018,13:17,SCP3,35.80566406,74.66999817,83.06999969,83.31999969,101429.4063,25.03000069
9/11/2018,13:30,SCP3,35.88378906,75.72000122,83.63999939,83.93000031,101425.5469,24.97999954
9/11/2018,13:43,SCP3,35.42675781,73.04999542,81.29000092,81.45999908,101415.0078,24.95999908
9/11/2018,13:56,SCP3,34.88769531,63.02999878,70.34999847,70.55999756,101393.9531,24.95999908
9/11/2018,14:08,SCP3,34.42675781,54.81999969,61.04999924,61.27000046,101383.6641,25.03000069
9/11/2018,14:21,SCP3,34.22558594,52.84000015,58.79999924,60.22999954,101375.0625,25.02000046
9/11/2018,14:34,SCP3,33.6328125,47.34000015,52.50999832,52.84000015,101367.5938,24.97999954
9/11/2018,14:47,SCP3,33.41796875,44.75,49.71999741,49.88999939,101370.9219,24.94000053
9/11/2018,14:59,SCP3,32.87597656,47.77999878,52.89999771,53.09999847,101374.7813,25.03000069
9/11/2018,15:12,SCP3,32.96582031,39.95999908,45.13999939,46.55999756,101365.375,24.98999977
9/11/2018,15:25,SCP3,32.51660156,36.25999832,40.57999802,40.79000092,101362.0469,24.96999931
9/11/2018,15:37,SCP3,32.2890625,37.90999985,41.95999908,42.02999878,101351.4688,25.04000092
9/11/2018,15:50,SCP3,32.18457031,39.05999756,43.88999939,44.34000015,101349.8281,25
9/11/2018,16:03,SCP3,32.21289063,33.88999939,38.43999863,38.65999985,101348.25,24.82999992
9/11/2018,16:16,SCP3,32.06933594,37.97999954,42.68999863,55.69999695,101331.8281,24.96999931
9/11/2018,16:28,SCP3,31.86132813,34.47999954,38.86000061,40.30999756,101334.6719,24.87999916
9/11/2018,16:41,SCP3,31.93652344,30.02999878,33.93000031,36.89999771,101341.6172,24.79000092
9/11/2018,16:54,SCP3,31.71289063,32.40999985,36.90999985,38.75999832,101341.5469,24.94000053
9/11/2018,17:06,SCP3,31.75878906,34.56999969,38.38999939,38.95999908,101342.7031,24.87999916
9/11/2018,17:19,SCP3,31.88574219,31.13999939,34.81999969,36.65999985,101318.3516,24.80999947
9/11/2018,17:32,SCP3,31.67285156,29.87999916,33.13000107,33.45999908,101353.7578,24.94000053
9/11/2018,17:45,SCP3,31.81933594,29.44999886,33.39999771,36.72999954,101371.5156,24.87999916
9/11/2018,17:57,SCP3,31.875,27.65999985,31.3599987,31.79999924,101385.9688,24.79000092
9/11/2018,18:10,SCP3,31.51074219,30.03999901,34.57999802,35.88999939,101398.6563,24.95999908
9/11/2018,18:23,SCP3,31.76855469,30.13999939,33.93000031,34.89999771,101386.7813,24.86000061
9/11/2018,18:36,SCP3,31.9140625,34.61999893,38.86000061,38.95000076,101400.1406,24.78000069
9/11/2018,18:48,SCP3,31.37011719,38.46999741,43.43999863,44.11000061,101396.7188,24.94000053
9/11/2018,19:01,SCP3,31.83886719,38.96999741,44.79999924,46.11999893,101400.6406,24.85000038
9/11/2018,19:14,SCP3,31.95507813,34.56999969,39.11999893,39.73999786,101411.2344,24.77000046
9/11/2018,19:26,SCP3,31.81640625,33.43999863,38.11000061,38.96999741,101405.0391,24.95999908
9/11/2018,19:39,SCP3,31.7265625,32.11999893,36.34000015,36.70999908,101410.9219,24.85000038
9/11/2018,19:52,SCP3,31.64160156,35.40999985,39.75,50.91999817,101401.7969,24.79000092
9/11/2018,20:05,SCP3,31.52148438,34.77000046,39.68000031,40.02999878,101406.1641,24.95000076
9/11/2018,20:17,SCP3,31.68457031,39.30999756,44.20000076,44.64999771,101408.7109,24.81999969
9/11/2018,20:30,SCP3,31.859375,36.45000076,41.59999847,42.43000031,101409.8047,24.86000061
9/11/2018,20:43,SCP3,31.62011719,38.00999832,42.72999954,43.93000031,101407.5625,24.93000031
9/11/2018,20:56,SCP3,31.69335938,34.13999939,38.70999908,39.04000092,101438.3594,24.79999924
9/11/2018,21:08,SCP3,31.33984375,34.02000046,38.56999969,41.5,101412.5156,24.95999908
9/11/2018,21:21,SCP3,31.63671875,31.34000015,36.15999985,37.61999893,101390.1172,24.87000084
9/11/2018,21:34,SCP3,31.48144531,30.27999878,34.02000046,34.22999954,101421.7266,24.81999969
9/11/2018,21:47,SCP3,31.13476563,34.09000015,38.59000015,39,101413.9219,24.93000031
9/11/2018,21:59,SCP3,31.22753906,34.86999893,39.27999878,39.54999924,101405.0938,24.79000092
9/11/2018,22:12,SCP3,30.92285156,32.93999863,36.95000076,37.22999954,101412.5156,24.95000076
9/11/2018,22:25,SCP3,30.90722656,29.55999947,34.02999878,35.64999771,101420.3281,24.87000084
9/11/2018,22:37,SCP3,31.07421875,29.71999931,33.66999817,34.84000015,101426.4688,24.79000092
9/11/2018,22:50,SCP3,31.20996094,28.88999939,32.81999969,33.27999878,101409.1875,24.97999954
9/11/2018,23:03,SCP3,31.65917969,27,30.81999969,30.94999886,101405.3438,24.88999939
9/11/2018,23:16,SCP3,31.77734375,29.1099987,32.47999954,32.70000076,101398.9922,24.84000015
9/11/2018,23:28,SCP3,32.15332031,25.43999863,28.94999886,29.1099987,101390.6719,24.84000015
9/11/2018,23:41,SCP3,32.08105469,27.89999962,32.16999817,32.50999832,101398.0938,24.97999954
9/11/2018,23:54,SCP3,32.33886719,27.67000008,31.27999878,31.52999878,101398.6875,24.89999962
10/11/2018,0:07,SCP3,32.5390625,26.39999962,29.98999977,30.09000015,101389.2734,24.86000061
10/11/2018,0:19,SCP3,32.79101563,26.34999847,30.54999924,30.84000015,101385.1328,24.82999992
10/11/2018,0:32,SCP3,32.78222656,29.65999985,33.43999863,33.50999832,101382.0156,24.98999977
10/11/2018,0:45,SCP3,32.99316406,29.36999893,33.00999832,33.07999802,101368.7109,24.97999954
10/11/2018,0:57,SCP3,33.39453125,37.07999802,41.47999954,41.89999771,101375.6953,24.89999962
10/11/2018,1:10,SCP3,33.24023438,34.06999969,38.89999771,39.29000092,101365.9688,24.87999916
10/11/2018,1:23,SCP3,33.60546875,41.88999939,48.25999832,48.37999725,101365.6875,24.88999939
10/11/2018,1:36,SCP3,33.78710938,40.02999878,45.39999771,48.0399971,101357.6563,24.87000084
10/11/2018,1:48,SCP3,33.64941406,41.30999756,47.05999756,47.52000046,101346.4531,25.07999992
10/11/2018,2:01,SCP3,33.94628906,43.25,48.77999878,48.86999893,101348.4609,24.97999954
10/11/2018,2:14,SCP3,34.18652344,44.38999939,49.95000076,50.04999924,101346.5625,24.92000008
10/11/2018,2:27,SCP3,34.65234375,51.40999985,57.18999863,57.27000046,101332.9844,24.90999985
10/11/2018,2:39,SCP3,34.53027344,54.61000061,61.05999756,61.15999985,101330.2109,24.90999985
10/11/2018,2:52,SCP3,34.3984375,55.79999924,62.39999771,62.57999802,101326.5938,24.88999939
10/11/2018,3:05,SCP3,34.5859375,64.90000153,72.81999969,73.13999939,101317.3125,25.11000061
10/11/2018,3:17,SCP3,34.47558594,63.52000046,70.83999634,75.5,101315.4688,24.98999977
10/11/2018,3:30,SCP3,35.04003906,68.05999756,75.72999573,76.15000153,101313.8203,24.95000076
10/11/2018,3:43,SCP3,35.08984375,64.22000122,71.58999634,72.04999542,101305.7813,24.93000031
10/11/2018,3:56,SCP3,34.89550781,59.48999786,65.27999878,65.36999512,101295.8125,24.90999985
10/11/2018,4:08,SCP3,35.1796875,55.91999817,61.90999985,62.00999832,101296.6563,24.93000031
10/11/2018,4:21,SCP3,35.07714844,55.75,61.3599968,61.45999908,101287.9688,25.04000092
10/11/2018,4:34,SCP3,34.89648438,54.27999878,59.59000015,59.80999756,101288.2188,25.06999969
10/11/2018,4:47,SCP3,35.18359375,48.13999939,53.15999985,53.23999786,101275.5625,24.96999931
10/11/2018,4:59,SCP3,35.15039063,46.95000076,51.65999985,51.72999954,101277.7734,24.95000076
10/11/2018,5:12,SCP3,35.36230469,45.59999847,50.50999832,50.88999939,101287.2188,24.93000031
10/11/2018,5:25,SCP3,35.09667969,42.52000046,47.5399971,47.61999893,101251.7344,24.88999939
10/11/2018,5:37,SCP3,34.83300781,44.52999878,49.27999878,49.38999939,101264.9531,25.03000069
